name,id,depth,download_timeout,download_slot,download_latency
Baseball & Softball,7006685011,5,180,www.browsenodes.com,0.019001961
General & Anthologies,157579011,6,180,www.browsenodes.com,0.018040895
Fishing,157578011,6,180,www.browsenodes.com,0.018997192
Media Tie-In,15249142011,4,180,www.browsenodes.com,0.019967794
Humor,15248990011,4,180,www.browsenodes.com,0.017000914
Contemporary,15249161011,6,180,www.browsenodes.com,0.642435074
Norse,7006660011,7,180,www.browsenodes.com,0.879065037
Satellite Finders,3224452011,6,180,www.browsenodes.com,0.008961201
Satellite Dish Mounts,3224451011,6,180,www.browsenodes.com,0.009028435
Basketball,159830011,5,180,www.browsenodes.com,0.601397276
Royalty,15249168011,7,180,www.browsenodes.com,0.008999586
Country & Ethnic,15249166011,7,180,www.browsenodes.com,0.015423536
Anthologies,15249165011,7,180,www.browsenodes.com,0.010992527
Contemporary,7006648011,5,180,www.browsenodes.com,0.739056587
Games & Activities,15248977011,5,180,www.browsenodes.com,0.015003681
Crafts & Hobbies,15248976011,5,180,www.browsenodes.com,0.015987635
Cooking & Food,15248975011,5,180,www.browsenodes.com,0.017999172
Computers,7006564011,5,180,www.browsenodes.com,0.020012379
Zombies,15249175011,5,180,www.browsenodes.com,0.014554977
Ghost Stories,15248987011,5,180,www.browsenodes.com,0.013950586
Fiction,7006624011,5,180,www.browsenodes.com,0.01098609
Equestrian,7006688011,5,180,www.browsenodes.com,0.596256971
Thrillers & Suspense,11650875011,5,180,www.browsenodes.com,0.018289089
Spies,7006633011,5,180,www.browsenodes.com,0.018288136
Law & Crime,15249145011,5,180,www.browsenodes.com,0.015999079
Detectives,7006629011,5,180,www.browsenodes.com,0.015035152
Women,7006501011,5,180,www.browsenodes.com,0.013019562
Performing Arts,7006485011,5,180,www.browsenodes.com,0.015001059
Art,7006477011,5,180,www.browsenodes.com,0.010991573
Music,7006484011,5,180,www.browsenodes.com,0.012001514
Sports,7006499011,5,180,www.browsenodes.com,0.020995378
Social Activists,7006498011,5,180,www.browsenodes.com,0.020971775
Science & Technology,7006497011,5,180,www.browsenodes.com,0.01600194
Political,7006494011,5,180,www.browsenodes.com,0.02000165
Performing Arts,7006493011,5,180,www.browsenodes.com,0.022015095
Literary,7006491011,5,180,www.browsenodes.com,0.017965078
Cultural Heritage,7006488011,5,180,www.browsenodes.com,0.014982462
Adaptations,15249164011,7,180,www.browsenodes.com,0.013996363
Polar Regions,14046450011,4,180,www.browsenodes.com,0.01097393
Caribbean,159945011,4,180,www.browsenodes.com,0.013002634
Travel Writing,159960011,4,180,www.browsenodes.com,0.02596426
Pictorial,159967011,4,180,www.browsenodes.com,0.030007124
Literary Criticism & Collections,15249042011,5,180,www.browsenodes.com,0.045998335
Westerns,7006628011,5,180,www.browsenodes.com,0.045000315
War & Military,15249141011,5,180,www.browsenodes.com,0.031031609
Visionary & Metaphysical,15249140011,5,180,www.browsenodes.com,0.029000759
Short Stories,6110894011,5,180,www.browsenodes.com,0.040036678
Switzerland,159957011,5,180,www.browsenodes.com,0.038997889
Mexico,159974011,5,180,www.browsenodes.com,0.033945084
Southwest,14046398011,5,180,www.browsenodes.com,0.034992456
Southeast,14046397011,5,180,www.browsenodes.com,0.022966146
Travel with Pets,14046385011,5,180,www.browsenodes.com,0.016965628
Tourist Destinations & Museums,159971011,5,180,www.browsenodes.com,0.017970324
History & Philosophy,158702011,4,180,www.browsenodes.com,0.01700449
Romance,8624220011,4,180,www.browsenodes.com,0.017978907
Travel,8624226011,4,180,www.browsenodes.com,0.017997742
Teen & Young Adult,8624225011,4,180,www.browsenodes.com,0.022031069
Sports & Outdoors,8624224011,4,180,www.browsenodes.com,0.037036896
Self-Help,8624223011,4,180,www.browsenodes.com,0.03800106
Science Fiction & Fantasy,8624222011,4,180,www.browsenodes.com,0.071986198
Science & Math,8624221011,4,180,www.browsenodes.com,0.061030626
Travel,8624251011,4,180,www.browsenodes.com,0.05903244
Monsters,15248989011,5,180,www.browsenodes.com,0.669895172
Teen & Young Adult,8624250011,4,180,www.browsenodes.com,0.065000296
Sports & Outdoors,8624249011,4,180,www.browsenodes.com,0.064001322
Soccer,15249135011,6,180,www.browsenodes.com,0.063968658
Peer Pressure,15249113011,6,180,www.browsenodes.com,0.063969612
New Experience,15249112011,6,180,www.browsenodes.com,0.06299758
School & Education,7006562011,5,180,www.browsenodes.com,0.025998831
Reference,7006555011,5,180,www.browsenodes.com,0.025999546
Philosophy,15248942011,5,180,www.browsenodes.com,0.032004595
Math,7006548011,5,180,www.browsenodes.com,0.032995701
Law & Crime,15248941011,5,180,www.browsenodes.com,0.032999754
Study & Teaching,159762011,5,180,www.browsenodes.com,0.032000065
Research,159761011,5,180,www.browsenodes.com,0.035027742
Reference,159760011,5,180,www.browsenodes.com,0.027002811
Transformations,159763011,5,180,www.browsenodes.com,0.013970375
Recreation & Games,159759011,5,180,www.browsenodes.com,0.03000474
Trigonometry,159764011,5,180,www.browsenodes.com,0.032999992
Historical,7006490011,5,180,www.browsenodes.com,0.683964252
Mensuration,158727011,5,180,www.browsenodes.com,0.027004004
"Washington, D.C.",160062011,5,180,www.browsenodes.com,0.027003288
Number Systems,158728011,5,180,www.browsenodes.com,0.050013781
Matrices,158726011,5,180,www.browsenodes.com,0.040002108
Infinity,158724011,5,180,www.browsenodes.com,0.038968563
Mathematical Analysis,158725011,5,180,www.browsenodes.com,0.037940502
Chaos & Systems,158715011,5,180,www.browsenodes.com,0.045010328
Peru,14046424011,6,180,www.browsenodes.com,0.047016859
Ecuador & Galapagos Islands,14046423011,6,180,www.browsenodes.com,0.048994541
Chile & Easter Island,14046422011,6,180,www.browsenodes.com,0.052035332
Brazil,14046421011,6,180,www.browsenodes.com,0.046003103
Test Prep,7006610011,6,180,www.browsenodes.com,0.055034161
Language Arts,7006541011,5,180,www.browsenodes.com,0.056983948
SAT,7006609011,6,180,www.browsenodes.com,0.05403018
Technology,15248949011,6,180,www.browsenodes.com,0.054967165
Sociology,7006600011,6,180,www.browsenodes.com,0.070993662
Psychology,7006599011,6,180,www.browsenodes.com,0.07197547
Politics & Government,7006598011,6,180,www.browsenodes.com,0.071946144
Media Studies,15248962011,6,180,www.browsenodes.com,0.070980072
Folklore & Mythology,15248961011,6,180,www.browsenodes.com,0.072995186
College Guides,7006605011,6,180,www.browsenodes.com,0.067002296
College Entrance,7006604011,6,180,www.browsenodes.com,0.070999861
Set Theory,159758011,6,180,www.browsenodes.com,0.071005106
Idaho,160015011,6,180,www.browsenodes.com,0.072005272
Hawaii,160014011,6,180,www.browsenodes.com,0.07199502
Georgia,160013011,6,180,www.browsenodes.com,0.06200242
Florida,160012011,6,180,www.browsenodes.com,0.052015066
New Mexico,160040011,6,180,www.browsenodes.com,0.049022913
Wyoming,160061011,6,180,www.browsenodes.com,0.046998978
Wisconsin,160060011,6,180,www.browsenodes.com,0.047018766
West Virginia,160059011,6,180,www.browsenodes.com,0.048001051
Washington,160058011,6,180,www.browsenodes.com,0.043029785
Virginia,160057011,6,180,www.browsenodes.com,0.038983107
Politics & Social Sciences,8624193011,4,180,www.browsenodes.com,0.038964748
Travel,8624201011,4,180,www.browsenodes.com,0.038988352
Teen & Young Adult,8624200011,4,180,www.browsenodes.com,0.036996841
Sports & Outdoors,8624199011,4,180,www.browsenodes.com,0.041003466
Self-Help,8624198011,4,180,www.browsenodes.com,0.033007383
Science Fiction & Fantasy,8624197011,4,180,www.browsenodes.com,0.064037323
Zoology,7006593011,7,180,www.browsenodes.com,0.06599021
Tips,159970011,5,180,www.browsenodes.com,0.067037582
Phrasebooks,14046373011,5,180,www.browsenodes.com,0.067014694
Atlases & Maps,14046371011,5,180,www.browsenodes.com,0.067993402
Physics,7006592011,7,180,www.browsenodes.com,0.07596612
Experiments & Projects,7006585011,7,180,www.browsenodes.com,0.056960821
Environmental Conservation & Protection,7006583011,7,180,www.browsenodes.com,0.049967289
Earth Sciences,7006581011,7,180,www.browsenodes.com,0.050000668
Chemistry,7006578011,7,180,www.browsenodes.com,0.045036554
Biology,7006576011,7,180,www.browsenodes.com,0.04100132
Animals,15248943011,7,180,www.browsenodes.com,0.030995369
Science & Math,8624196011,4,180,www.browsenodes.com,0.030980587
Romance,8624195011,4,180,www.browsenodes.com,0.032009363
Religion & Spirituality,8624194011,4,180,www.browsenodes.com,0.030996561
"Mystery, Thriller & Suspense",8624191011,4,180,www.browsenodes.com,0.018003941
Literature & Fiction,8624190011,4,180,www.browsenodes.com,0.017989874
LGBT,8624186011,4,180,www.browsenodes.com,0.021017313
Parenting & Relationships,8624192011,4,180,www.browsenodes.com,0.048037529
Humor & Entertainment,8624189011,4,180,www.browsenodes.com,0.028013229
History,8624188011,4,180,www.browsenodes.com,0.029001474
"Health, Fitness & Dieting",8624187011,4,180,www.browsenodes.com,0.023039103
Education & Reference,8624185011,4,180,www.browsenodes.com,0.018964529
"Crafts, Hobbies & Home",8624184011,4,180,www.browsenodes.com,0.019000769
Computers & Technology,8624182011,4,180,www.browsenodes.com,0.017996073
Business & Money,8624179011,4,180,www.browsenodes.com,0.01397109
Comics & Graphic Novels,8624181011,4,180,www.browsenodes.com,0.027015209
Biographies & Memoirs,8624178011,4,180,www.browsenodes.com,0.023001432
Vermont,160056011,6,180,www.browsenodes.com,0.019975424
Arts & Photography,8624177011,4,180,www.browsenodes.com,0.032985687
Utah,160055011,6,180,www.browsenodes.com,0.027035952
Texas,160054011,6,180,www.browsenodes.com,0.028036833
Tennessee,160053011,6,180,www.browsenodes.com,0.030056
South Dakota,160052011,6,180,www.browsenodes.com,0.029032469
South Carolina,160051011,6,180,www.browsenodes.com,0.028978825
Pennsylvania,160049011,6,180,www.browsenodes.com,0.021946907
Oregon,160048011,6,180,www.browsenodes.com,0.022017479
Rhode Island,160050011,6,180,www.browsenodes.com,0.035962343
Oklahoma,160047011,6,180,www.browsenodes.com,0.028970957
Argentina,14046420011,6,180,www.browsenodes.com,0.655934811
Ohio,160046011,6,180,www.browsenodes.com,0.030033112
North Dakota,160045011,6,180,www.browsenodes.com,0.02900672
North Carolina,160044011,6,180,www.browsenodes.com,0.031005621
Probability & Statistics,158713011,6,180,www.browsenodes.com,0.022979736
Linear Programming,158712011,6,180,www.browsenodes.com,0.023003101
Vector Analysis,158714011,6,180,www.browsenodes.com,0.048005819
Differential Equations,158708011,6,180,www.browsenodes.com,0.033987999
New Jersey,160039011,6,180,www.browsenodes.com,0.021992445
Computer Mathematics,158707011,6,180,www.browsenodes.com,0.037968397
New Hampshire,160038011,6,180,www.browsenodes.com,0.031997919
Montana,160033011,6,180,www.browsenodes.com,0.020034313
Nebraska,160034011,6,180,www.browsenodes.com,0.039966345
Mississippi,160031011,6,180,www.browsenodes.com,0.021034002
Topology,158723011,6,180,www.browsenodes.com,0.018010616
Non-Euclidean Geometries,158722011,6,180,www.browsenodes.com,0.014997959
General Geometry,158721011,6,180,www.browsenodes.com,0.021017313
Differential Geometry,158720011,6,180,www.browsenodes.com,0.010992527
Analytic Geometry,158719011,6,180,www.browsenodes.com,0.010976315
Astronomy,7006575011,7,180,www.browsenodes.com,0.615448952
Environmental Science & Ecosystems,7006584011,7,180,www.browsenodes.com,0.674433231
Michigan,160029011,6,180,www.browsenodes.com,0.016314745
Massachusetts,160028011,6,180,www.browsenodes.com,0.008310556
Maryland,160027011,6,180,www.browsenodes.com,0.012999535
Maine,160026011,6,180,www.browsenodes.com,0.018000364
Kentucky,160022011,6,180,www.browsenodes.com,0.010204077
Kansas,160021011,6,180,www.browsenodes.com,0.010208845
Indiana,160019011,6,180,www.browsenodes.com,0.010014296
Iowa,160020011,6,180,www.browsenodes.com,0.027999878
"Cookbooks, Food & Wine",8624183011,4,180,www.browsenodes.com,0.627974749
Midwest,159986011,6,180,www.browsenodes.com,0.015000105
Central,159984011,6,180,www.browsenodes.com,0.020002604
Delaware,160011011,6,180,www.browsenodes.com,0.021012068
Connecticut,160010011,6,180,www.browsenodes.com,0.051000595
Arkansas,160004011,6,180,www.browsenodes.com,0.029985666
Arizona,160003011,6,180,www.browsenodes.com,0.031999826
Alaska,160002011,6,180,www.browsenodes.com,0.02499938
Alabama,160001011,6,180,www.browsenodes.com,0.025006294
Pre-Calculus,158732011,6,180,www.browsenodes.com,0.023000956
Graph Theory,158711011,6,180,www.browsenodes.com,0.619986057
Arithmetic,158730011,6,180,www.browsenodes.com,0.013018608
Counting & Numeration,158731011,6,180,www.browsenodes.com,0.021007061
Number Theory,158747011,6,180,www.browsenodes.com,0.014999151
Logic,158746011,6,180,www.browsenodes.com,0.016009808
Group Theory,158745011,6,180,www.browsenodes.com,0.016000509
New England,159990011,7,180,www.browsenodes.com,0.01500535
South Atlantic,159994011,7,180,www.browsenodes.com,0.008998871
Game Theory,158709011,6,180,www.browsenodes.com,0.681255817
Mid Atlantic,159989011,7,180,www.browsenodes.com,0.010079861
Pacific,159999011,7,180,www.browsenodes.com,0.013976812
Mountain,159998011,7,180,www.browsenodes.com,0.012991667
Finite Mathematics,158743011,6,180,www.browsenodes.com,0.017998934
Discrete Mathematics,158742011,6,180,www.browsenodes.com,0.010983229
Combinatorics,158741011,6,180,www.browsenodes.com,0.011932611
Algebraic Geometry,158718011,6,180,www.browsenodes.com,0.634307623
San Francisco,160008011,7,180,www.browsenodes.com,0.012999773
Los Angeles,160007011,7,180,www.browsenodes.com,0.015017271
Calculus,158740011,6,180,www.browsenodes.com,0.016999722
Book Notes,7006603011,6,180,www.browsenodes.com,0.014999866
Minnesota,160030011,6,180,www.browsenodes.com,0.697323084
Geography & Cultures,15248921011,5,180,www.browsenodes.com,0.017006874
Curiosities & Wonders,15248920011,5,180,www.browsenodes.com,0.0119977
Careers,15248919011,5,180,www.browsenodes.com,0.009999037
Business & Economics,15248918011,5,180,www.browsenodes.com,0.01201129
Adventure & Adventurers,15248916011,5,180,www.browsenodes.com,0.014966488
Missouri,160032011,6,180,www.browsenodes.com,0.871315479
Violence,15249124011,6,180,www.browsenodes.com,0.008938074
Values & Virtues,15249123011,6,180,www.browsenodes.com,0.010988235
Suicide,15249122011,6,180,www.browsenodes.com,0.012000561
Sexual Abuse,15249121011,6,180,www.browsenodes.com,0.016002417
Self-Esteem,15249119011,6,180,www.browsenodes.com,0.012998819
Runaways,15249118011,6,180,www.browsenodes.com,0.015001774
Prejudice,15249116011,6,180,www.browsenodes.com,0.015000582
Linear,158739011,7,180,www.browsenodes.com,0.013998032
Intermediate,158738011,7,180,www.browsenodes.com,0.015999556
Elementary,158736011,7,180,www.browsenodes.com,0.013992071
Abstract,158735011,7,180,www.browsenodes.com,0.015001059
Pregnancy,15249115011,6,180,www.browsenodes.com,0.012018681
Physical & Emotional Abuse,15249114011,6,180,www.browsenodes.com,0.014001846
Girls & Women,15249110011,6,180,www.browsenodes.com,0.01100111
Homelessness & Poverty,15249111011,6,180,www.browsenodes.com,0.022998095
Friendship,15249108011,6,180,www.browsenodes.com,0.018999577
Spanish,7006512011,6,180,www.browsenodes.com,0.023035765
German,7006507011,6,180,www.browsenodes.com,0.015030861
French,7006505011,6,180,www.browsenodes.com,0.009966612
ESL,7006504011,6,180,www.browsenodes.com,0.011973143
Colorado,160009011,6,180,www.browsenodes.com,0.650336981
Emotions & Feelings,15249097011,6,180,www.browsenodes.com,0.016032457
Emigration & Immigration,15249096011,6,180,www.browsenodes.com,0.015996695
Diversity & Multicultural,15249094011,6,180,www.browsenodes.com,0.011962891
Disabilities & Special Needs,15249093011,6,180,www.browsenodes.com,0.014003754
Death,15249089011,6,180,www.browsenodes.com,0.015999079
Class Differences,15249087011,6,180,www.browsenodes.com,0.013000727
Dating & Sex,15249088011,6,180,www.browsenodes.com,0.022998095
Bullying,15249086011,6,180,www.browsenodes.com,0.014999866
West South Central,159995011,7,180,www.browsenodes.com,0.578348875
Boys & Men,15249085011,6,180,www.browsenodes.com,0.016000509
Functional Analysis,158744011,6,180,www.browsenodes.com,0.603348017
Being a Teen,15249084011,6,180,www.browsenodes.com,0.020013332
Equestrian,15249129011,6,180,www.browsenodes.com,0.019001484
Football,15249125011,6,180,www.browsenodes.com,0.030014277
Basketball,15249127011,6,180,www.browsenodes.com,0.023000717
East South Central,159992011,7,180,www.browsenodes.com,0.600345135
Self-Help,8624248011,4,180,www.browsenodes.com,0.025000095
Baseball & Softball,15249126011,6,180,www.browsenodes.com,0.035985708
Science & Math,8624246011,4,180,www.browsenodes.com,0.032998085
Romance,8624245011,4,180,www.browsenodes.com,0.025000811
Religion & Spirituality,8624244011,4,180,www.browsenodes.com,0.02500248
Politics & Social Sciences,8624243011,4,180,www.browsenodes.com,0.02500248
Science Fiction & Fantasy,8624247011,4,180,www.browsenodes.com,0.055001497
Parenting & Relationships,8624242011,4,180,www.browsenodes.com,0.026999235
Religion & Spirituality,8624219011,4,180,www.browsenodes.com,0.030998945
Politics & Social Sciences,8624218011,4,180,www.browsenodes.com,0.032003164
Siblings,15249106011,7,180,www.browsenodes.com,0.032997608
Parents,15249105011,7,180,www.browsenodes.com,0.030999184
Blended Families,15249107011,7,180,www.browsenodes.com,0.021002531
Orphans & Foster Homes,15249104011,7,180,www.browsenodes.com,0.039983988
Multigenerational,15249103011,7,180,www.browsenodes.com,0.042004108
Depression,15249054011,7,180,www.browsenodes.com,0.023998737
Alternative Family,15249100011,7,180,www.browsenodes.com,0.029001713
Adoption,15249099011,7,180,www.browsenodes.com,0.029137611
